Outputting model checkpoint to 'mnist.bin5'
         6838249 function calls (6837807 primitive calls) in 7.718 seconds

   Ordered by: cumulative time, internal time, function name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
process.py:397(_MainProcess)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:213(authkey)                                                <-       1    0.000    0.000  spawn.py:154(get_preparation_data)
{built-in method atexit.register}                                      <-       1    0.000    0.000  util.py:1(<module>)
{method 'release' of '_thread.lock' objects}                           <-       1    0.000    0.000  threading.py:273(_release_save)
shutil.py:71(ExecError)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
pickle.py:77(PicklingError)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
shutil.py:74(ReadError)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen runpy>:166(_Error)                                             <-       1    0.000    0.000  {built-in method builtins.__build_class__}
shutil.py:81(_GiveupOnFastCopy)                                        <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:222(connect)                                             <-       3    0.000    0.000  neural_net.py:304(connect)
context.py:23(AuthenticationError)                                     <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:608(BrokenProcessPool)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:302(ForkContext)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
shutil.py:67(SpecialFileError)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:189(name)                                                   <-       1    0.000    0.000  process.py:80(__init__)
